data hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
01/02/2013 18:14,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0060940060.00,0080649214.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 19:04,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060645313.00,0079474519.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 19:55,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,PMMG           ,,0061408620.00,0079855587.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 20:29,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 21:32,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060331899.00,0080232341.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 21:48,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0061220835.00,0080188969.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 22:00,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,POLICIA CIVIL  ,,0060593890.00,0080833499.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 22:25,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060323631.00,0080247500.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/02/2013 23:08,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NORTE          ,PMMG           ,,0061279699.00,0080692443.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 01:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061110104.00,0079721371.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 01:24,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,CORPO DE BOMBEI,,0061206133.00,0080584091.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 04:33,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061153785.00,0079426059.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 04:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,VENDA NOVA     ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 05:43,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,PMMG           ,,0060092573.00,0078747712.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 06:52,CHOQUE MECACO COM VITIMA                        ,  ,  ,PAMPULHA       ,PMMG           ,,0060831519.00,0080571643.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 07:28,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0061217194.00,0080035124.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 07:34,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0060979014.00,0079732015.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 07:56,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,VENDA NOVA     ,CORPO DE BOMBEI,,0060567555.00,0080838516.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 08:42,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061567576.00,0080040281.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 09:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061063066.00,0079847328.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 09:47,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0061015483.00,0079726754.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 10:15,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 10:43,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 11:21,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060739822.00,0079790437.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 11:36,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060946595.00,0079786558.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 11:41,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060406983.00,0079420758.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 12:30,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,PMMG           ,,0060826984.00,0080916808.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 14:26,CHOQUE MECACO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061138339.00,0079766810.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 14:30,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,POLICIA CIVIL  ,,0060955479.00,0080219842.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 15:05,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,PMMG           ,,0060016170.00,0079075751.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 15:27,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060947307.00,0081045758.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 15:28,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0060801300.00,0079922236.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 15:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,POLICIA CIVIL  ,,0061156885.00,0079742877.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 16:10,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0061034859.00,0080824052.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 16:11,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 17:43,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060608617.00,0080847011.00,SIM,NÃO,ACIDENTE COM VÍTIMA FATAL
02/02/2013 17:57,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0060991963.00,0079880362.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 18:00,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,POLICIA CIVIL  ,,0061142257.00,0080043784.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 19:22,CHOQUE MECACO COM VITIMA                        ,  ,  ,OESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 19:53,CHOQUE MECACO COM VITIMA                        ,  ,  ,LESTE          ,PMMG           ,,0061230773.00,0079750043.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 20:29,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,LESTE          ,PMMG           ,,0061309723.00,0079891930.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 20:30,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061236325.00,0079661781.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 21:38,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061237860.00,0079818364.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 21:44,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0061149100.00,0081021247.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/02/2013 22:41,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060658755.00,0079700398.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 00:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,POLICIA CIVIL  ,,0060984159.00,0080753926.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 03:04,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061466990.00,0079794518.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 03:06,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061195238.00,0079535049.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 04:08,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,             ,,0059958711.00,0078877951.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 06:04,CHOQUE MECACO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060901543.00,0079186620.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
03/02/2013 09:05,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061249878.00,0079876692.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 12:45,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060913666.00,0080339185.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 13:07,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0061073526.00,0080765222.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 13:15,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORDESTE       ,PMMG           ,,0061281065.00,0079997754.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 13:19,CHOQUE MECACO COM VITIMA                        ,  ,  ,OESTE          ,PMMG           ,,0060925300.00,0079553136.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 13:59,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,PAMPULHA       ,PMMG           ,,0060834206.00,0080491399.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 14:28,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,PMMG           ,,0060099646.00,0078725767.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 15:58,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,BARREIRO       ,PMMG           ,,0059998128.00,0079036004.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 16:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,LESTE          ,CORPO DE BOMBEI,,0061672429.00,0079739907.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 16:38,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 16:44,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NOROESTE       ,             ,,0060363834.00,0080029002.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 16:55,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0061180620.00,0080521652.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 19:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,LESTE          ,             ,,0061585826.00,0079828454.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 19:25,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,BARREIRO       ,POLICIA CIVIL  ,,0060208032.00,0078586000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 19:55,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,LESTE          ,PMMG           ,,0061070755.00,0079818228.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 19:55,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060865291.00,0079538336.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 20:07,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060969778.00,0081053389.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 20:10,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 20:43,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,PMMG           ,,0061234475.00,0080332058.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 20:44,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060410111.00,0079424871.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 21:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060787585.00,0079818461.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 21:39,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060545331.00,0079355544.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 23:49,CHOQUE MECACO COM VITIMA                        ,  ,  ,BARREIRO       ,PMMG           ,,0060327455.00,0078933456.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/02/2013 23:54,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060738353.00,0079752854.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 01:14,CHOQUE MECACO COM VITIMA                        ,  ,  ,OESTE          ,PMMG           ,,0060787827.00,0079432413.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 04:41,QUEDA DE VEICULO COM VITIMA                       ,  ,  ,BARREIRO       ,PMMG           ,,0060135351.00,0078925095.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 07:30,CHOQUE MECACO COM VITIMA                        ,  ,  ,OESTE          ,POLICIA CIVIL  ,,0060838031.00,0079554295.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 07:36,CHOQUE MECACO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061105685.00,0079335163.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 07:36,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061076644.00,0079472228.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 08:07,CHOQUE MECACO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060380115.00,0079998262.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 08:15,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0060982694.00,0079575440.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 08:22,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 09:50,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,PMMG           ,,0060779082.00,0080988757.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 10:28,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061133437.00,0079681046.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 11:35,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORTE          ,PMMG           ,,0061034859.00,0080824052.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 12:08,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061095111.00,0079759450.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 12:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,PAMPULHA       ,PMMG           ,,0060947729.00,0080241118.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 12:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060613288.00,0079504640.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 12:44,CHOQUE MECACO COM VITIMA                        ,  ,  ,NORDESTE       ,PMMG           ,,0061098956.00,0080135804.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 13:00,CHOQUE MECACO COM VITIMA                        ,  ,  ,NORTE          ,PMMG           ,,0060910819.00,0080687475.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 13:11,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061078637.00,0079423178.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 13:17,CHOQUE MECACO COM VITIMA                        ,  ,  ,OESTE          ,PMMG           ,,0060889744.00,0079597038.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 13:21,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060717251.00,0080684474.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 13:29,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060341656.00,0080094391.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 13:39,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 14:21,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060950009.00,0079840699.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 15:18,CHOQUE MECACO COM VITIMA                        ,  ,  ,BARREIRO       ,PMMG           ,,0059959854.00,0078938445.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 15:26,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061259095.00,0079929737.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 15:53,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060341237.00,0080724837.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 16:26,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 16:40,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061091893.00,0079787933.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 16:44,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0060928556.00,0080129314.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 16:48,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 17:33,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 17:34,CHOQUE MECACO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060560333.00,0079568842.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 17:43,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,PMMG           ,,0061416739.00,0079742553.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 17:57,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061124902.00,0079760869.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 18:04,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0060976279.00,0079332272.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 18:59,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060484908.00,0079715669.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 20:18,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0061011487.00,0080251297.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 20:29,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,PMMG           ,,0061034859.00,0080824052.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 21:00,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060796398.00,0080567814.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 21:05,ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0060600865.00,0079639743.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
04/02/2013 21:10,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060764568.00,0080553693.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 21:22,CHOQUE MECACO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061221791.00,0079528605.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 21:54,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,LESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/02/2013 22:10,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061080862.00,0079739439.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 05:58,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,PMMG           ,,0060015914.00,0079030608.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 06:39,CHOQUE MECACO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060696308.00,0079791848.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 06:40,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NOROESTE       ,POLICIA CIVIL  ,,0060350509.00,0080136672.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 07:48,ATROPELAMENTO DE AMAL COM VITIMA                ,  ,  ,NORTE          ,PMMG           ,,0060972186.00,0080797241.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 08:06,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060725264.00,0079698007.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 08:10,CHOQUE MECACO COM VITIMA                        ,  ,  ,NORDESTE       ,POLICIA CIVIL  ,,0061220835.00,0080188969.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 08:20,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060723252.00,0079859104.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 09:26,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061102842.00,0079330739.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 09:35,CHOQUE MECACO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 13:07,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,PMMG           ,,0061154666.00,0080556362.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 15:07,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 15:40,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060761807.00,0079085752.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/02/2013 16:07,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0060986933.00,0079562750.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
