data hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
11/01/2012 08:03,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060506726.00,0079474854.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 08:51,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060985194.00,0080270941.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 10:10,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NOROESTE       ,            ,,0060842401.00,0079873381.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 10:51,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061198204.00,0079601253.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 11:30,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060608304.00,0080623853.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 11:33,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,OESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 11:51,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,            ,,0061278386.00,0080418310.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 12:13,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,VENDA NOVA     ,            ,SIM,0060791474.00,0080961179.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 13:19,ABALROAMENTO COM VITIMA                           ,NUBLADO        ,ASFALTO        ,PAMPULHA       ,            ,,0060444903.00,0080478541.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 13:26,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,PAMPULHA       ,            ,,0060818636.00,0080583796.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 13:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061128583.00,0079720054.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 13:47,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060951177.00,0079924852.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 14:37,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,            ,,0060231544.00,0079057178.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 14:44,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORDESTE       ,            ,,0061040472.00,0079922925.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 14:52,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,            ,,0061171644.00,0079555906.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 15:04,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NOROESTE       ,            ,,0060821841.00,0080034370.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 15:41,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,            ,,0060495277.00,0079647912.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 15:49,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,            ,,0060834206.00,0080491399.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 17:00,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,,0061113832.00,0079773534.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 17:31,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,OESTE          ,            ,,0060450165.00,0079294363.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 17:53,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,BARREIRO       ,            ,,0060182604.00,0078630891.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 18:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 18:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,POLICIA CIVIL  ,,0060937029.00,0080271611.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 18:52,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061009078.00,0080571635.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 21:09,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,            ,,0061657213.00,0079763744.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 21:55,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,            ,SIM,0060452445.00,0079489855.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 22:23,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060577323.00,0080580112.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/01/2012 22:36,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0060999077.00,0079650127.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 03:47,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061302144.00,0080015273.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 06:19,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,            ,,0061379132.00,0079870688.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 06:25,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,            ,,0060600412.00,0080969868.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 07:05,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,OESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 07:38,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061124902.00,0079760869.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 07:47,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061231807.00,0080228764.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 08:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,            ,,0061111429.00,0079856400.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 08:59,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 09:04,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061191148.00,0079574821.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 09:07,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,            ,,0060961090.00,0079662508.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 09:59,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061656573.00,0080591010.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 11:23,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061084533.00,0079762207.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 11:26,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,            ,,0061004797.00,0080832431.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 11:31,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060804624.00,0080607578.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 11:36,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 11:41,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,VENDA NOVA     ,            ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 13:14,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061015807.00,0079493260.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 13:45,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 13:50,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NORTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 14:49,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060717117.00,0079778551.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 15:28,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061027653.00,0079666662.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 16:40,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,            ,,0060927739.00,0079672097.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 16:45,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060427818.00,0079911891.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 16:55,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061240628.00,0079495846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 17:00,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061136026.00,0079748510.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 17:44,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,            ,,0060925454.00,0079606967.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 17:52,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060823363.00,0079791396.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 17:58,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0060941502.00,0079696704.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 19:03,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060688326.00,0080764780.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 19:13,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NOROESTE       ,            ,,0060831453.00,0079979460.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 20:18,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060719354.00,0080846355.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 20:37,CHOQUE MECANICO COM VITIMA                        ,  ,  ,PAMPULHA       ,            ,,0060405362.00,0080740445.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 20:43,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060805225.00,0079406745.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/01/2012 23:18,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061116484.00,0080515066.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 01:34,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,            ,,0060472919.00,0079339597.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 02:55,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORDESTE       ,            ,,0060410892.00,0079652590.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 05:43,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 06:53,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,SIM,0061246807.00,0079633596.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 07:08,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,VENDA NOVA     ,            ,,0060875846.00,0080725009.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 07:24,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060767758.00,0080427373.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 07:25,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 07:28,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 08:00,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,            ,,0060972814.00,0079623191.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 08:24,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,            ,,0061129020.00,0079865205.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 08:51,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,            ,,0060478830.00,0080400631.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 09:32,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060967393.00,0080249003.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 09:48,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061145626.00,0079729886.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 10:29,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,            ,,0060790440.00,0079671541.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 10:37,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061079587.00,0079696911.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 11:35,QUEDA DE VEICULO COM VITIMA                       ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,,0061095111.00,0079759450.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 11:53,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060705818.00,0080021846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 11:57,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060844064.00,0080446368.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 12:45,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,            ,,0061091669.00,0079313583.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 13:12,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 14:01,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 14:07,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,            ,,0061290348.00,0079912246.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 14:38,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060694407.00,0079765298.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 15:37,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORDESTE       ,            ,,0061561019.00,0080386385.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 16:10,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,            ,,0060475543.00,0079786771.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 16:15,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 16:20,OUTROS COM VITIMA                                 ,  ,  ,NOROESTE       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 16:27,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060711592.00,0079604273.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 17:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,VENDA NOVA     ,            ,,0060865937.00,0081106040.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 17:32,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,OESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 17:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061394687.00,0079991869.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 18:28,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 18:39,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,VENDA NOVA     ,POLICIA CIVIL  ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 18:41,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061385456.00,0079911646.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 18:45,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,            ,,0060572830.00,0079978400.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 18:46,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 19:34,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 19:38,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,,0061115485.00,0079276737.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 19:46,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060542381.00,0080604688.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 20:29,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 20:51,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0061101450.00,0080225705.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 20:57,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0059962202.00,0078878107.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 21:43,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061440328.00,0079744007.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 21:51,ATROPELAMENTO DE ANIMAL COM VITIMA                ,  ,  ,NORDESTE       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 21:56,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORDESTE       ,            ,SIM,0061231431.00,0079969331.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 22:15,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060862651.00,0080051705.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
13/01/2012 22:47,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,            ,SIM,0061045880.00,0080057070.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 00:03,QUEDA DE VEICULO COM VITIMA                       ,BOM            ,ASFALTO        ,OESTE          ,            ,,0060807412.00,0079352770.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 03:44,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NORDESTE       ,            ,,0060994485.00,0080091547.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 03:56,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NOROESTE       ,            ,,0000000000.00,0000000000.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
14/01/2012 04:36,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0061370516.00,0080184087.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 04:46,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,            ,,0061240494.00,0079733316.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 04:59,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,            ,,0060688498.00,0080607752.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 05:36,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,            ,,0061231431.00,0079969331.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 05:56,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060485021.00,0079840574.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 06:12,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061048185.00,0079690060.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 06:19,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060486779.00,0079781235.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 06:26,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0061324786.00,0080059656.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 07:02,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061127663.00,0079499322.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 07:48,QUEDA DE VEICULO COM VITIMA                       ,  ,  ,CENTRO-SUL     ,            ,,0060985399.00,0079230924.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 07:49,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0060952924.00,0079622977.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 08:22,CHOQUE MECANICO COM VITIMA                        ,  ,  ,OESTE          ,            ,,0060779194.00,0079587773.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 09:16,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,PAMPULHA       ,            ,,0060716829.00,0080615498.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 09:36,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060371923.00,0080291312.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 09:37,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061294937.00,0079377962.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
14/01/2012 09:40,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0059982654.00,0078829098.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
