data hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
08/02/2015 09:11,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061138556.00,0079514409.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 10:05,CHOQUE MECANICO COM VITIMA                        ,  ,  ,               ,POLICIA RODOVIA,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 12:22,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0060840449.00,0079826200.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 13:20,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NOROESTE       ,POLICIA CIVIL  ,,0060842428.00,0079773510.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 13:30,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,POLICIA CIVIL  ,,0060480555.00,0079559031.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 14:20,ABALROAMENTO COM VITIMA                           ,  ,  ,               ,POLICIA RODOVIA,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 15:04,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060647871.00,0080517492.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 15:08,CHOQUE MECANICO COM VITIMA                        ,  ,  ,LESTE          ,PMMG           ,,0061555247.00,0079760385.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 15:41,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061164492.00,0079528596.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 16:48,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,PMMG           ,,0060694407.00,0079765298.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 16:59,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 17:55,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060945062.00,0079789599.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 18:52,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060925893.00,0080050434.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 18:58,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060598408.00,0080412718.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 19:13,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061225497.00,0079328908.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 21:03,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORTE          ,PMMG           ,,0061171387.00,0080477546.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 22:50,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,POLICIA CIVIL  ,,0061290038.00,0080039759.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
08/02/2015 23:12,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061257593.00,0079920992.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 00:43,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060345669.00,0079899762.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 04:54,CHOQUE MECANICO COM VITIMA                        ,  ,  ,PAMPULHA       ,PMMG           ,,0060913666.00,0080339185.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 06:10,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,POLICIA CIVIL  ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 07:05,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 07:34,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060681474.00,0079611132.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 10:41,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,VENDA NOVA     ,PMMG           ,,0060472385.00,0080992231.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 10:53,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060788469.00,0079874418.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 11:20,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,CENTRO-SUL     ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 11:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORDESTE       ,POLICIA CIVIL  ,,0061219479.00,0080339117.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 11:53,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060799813.00,0080569373.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 12:14,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORDESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 12:19,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061100097.00,0079558650.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 12:39,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061088735.00,0079702248.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 13:24,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060684510.00,0079598144.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 13:39,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NORDESTE       ,PMMG           ,,0061331921.00,0080180712.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 13:47,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NOROESTE       ,PMMG           ,,0060492457.00,0079649350.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 13:50,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0061313428.00,0080569747.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 14:00,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,BARREIRO       ,NI             ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 14:00,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 14:10,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,OESTE          ,PMMG           ,,0060938405.00,0079198563.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 14:40,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NORTE          ,PMMG           ,,0061180620.00,0080521652.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 15:13,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061071627.00,0079669403.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 15:19,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,PMMG           ,,0061180620.00,0080521652.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 15:20,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,PMMG           ,,0061180620.00,0080521652.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 15:23,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060257764.00,0079865250.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 16:29,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0060659474.00,0079816132.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 16:44,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060364818.00,0079972018.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 17:06,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 17:34,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061153662.00,0079730917.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 18:01,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 18:09,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,BARREIRO       ,PMMG           ,,0059810409.00,0079085775.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 18:15,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORTE          ,POLICIA CIVIL  ,,0061150350.00,0080580714.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 18:20,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060496765.00,0080786154.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 18:30,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060356952.00,0080130480.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 18:39,ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061133437.00,0079681046.00,SIM,SIM,ACIDENTE COM VÍTIMA FATAL
09/02/2015 18:55,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061246075.00,0079804985.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 19:29,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,PMMG           ,,0060590597.00,0078948980.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 20:20,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,BARREIRO       ,PMMG           ,,0059962202.00,0078878107.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
09/02/2015 22:49,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,PMMG           ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 06:18,CHOQUE MECANICO COM VITIMA                        ,  ,  ,PAMPULHA       ,PMMG           ,,0060506305.00,0080822241.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 06:48,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061231431.00,0079969331.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 08:25,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 09:07,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060675878.00,0080225300.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 09:33,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0060251135.00,0079862750.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 09:37,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060767670.00,0079473089.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 10:18,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORTE          ,PMMG           ,,0061142396.00,0080593851.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 10:30,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,POLICIA CIVIL  ,,0060381313.00,0079993174.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 11:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORDESTE       ,PMMG           ,,0060475740.00,0079529767.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 11:40,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,OESTE          ,PMMG           ,,0060830826.00,0079251560.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 11:45,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,PAMPULHA       ,PMMG           ,,0060564102.00,0080619796.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 12:22,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,PMMG           ,,0060344880.00,0079276097.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 12:45,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060826202.00,0080573096.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 12:48,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0060720159.00,0079666607.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 14:27,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,PAMPULHA       ,PMMG           ,,0060420035.00,0080710848.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 14:42,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0060783268.00,0079665899.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 16:01,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,PMMG           ,,0060879834.00,0080866964.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 16:36,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORTE          ,PMMG           ,,0060956643.00,0080625979.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 16:40,OUTROS COM VITIMA                                 ,  ,  ,NOROESTE       ,POLICIA CIVIL  ,,0060323111.00,0080030034.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 16:58,CHOQUE MECANICO COM VITIMA                        ,  ,  ,PAMPULHA       ,PMMG           ,,0060493755.00,0080444670.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 17:12,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORDESTE       ,CORPO DE BOMBEI,,0061490006.00,0080302442.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 17:16,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,PAMPULHA       ,PMMG           ,,0060620339.00,0080468093.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 17:49,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 17:58,ABALROAMENTO COM VITIMA                           ,  ,  ,PAMPULHA       ,PMMG           ,,0060716530.00,0080191100.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 19:00,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0060946595.00,0079786558.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 19:16,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060632916.00,0079257845.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 20:24,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 20:30,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
10/02/2015 22:00,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 01:42,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061103571.00,0079789425.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 05:10,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 06:12,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 07:24,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 07:50,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NOROESTE       ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 07:52,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NORDESTE       ,PMMG           ,,0061427410.00,0080351715.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 08:14,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061154724.00,0079429713.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 08:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,VENDA NOVA     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 08:22,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORDESTE       ,PMMG           ,,0061217743.00,0079943445.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 08:40,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,OESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 08:46,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,BARREIRO       ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 10:01,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061253029.00,0079534166.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 10:20,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 10:47,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061557138.00,0079867010.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 10:52,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,CORPO DE BOMBEI,,0061069838.00,0079610884.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 11:53,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,PMMG           ,,0060619531.00,0080915959.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 12:27,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,PMMG           ,,0060779181.00,0079559012.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 12:55,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0060473472.00,0079510461.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 13:10,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,OESTE          ,PMMG           ,,0060863095.00,0079590962.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 13:43,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0061004943.00,0080832345.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 14:06,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061546652.00,0079868668.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 15:01,CHOQUE MECANICO COM VITIMA                        ,  ,  ,OESTE          ,PMMG           ,,0060822142.00,0079585002.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 15:07,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 15:38,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0060378951.00,0079948215.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 15:49,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 15:59,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 16:06,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 16:29,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0060931353.00,0080544774.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 17:02,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061346352.00,0079449466.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 17:08,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NOROESTE       ,PMMG           ,,0060344472.00,0080206760.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 17:22,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061104704.00,0079730467.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 17:42,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0061235108.00,0080313147.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 18:12,CHOQUE MECANICO COM VITIMA                        ,  ,  ,OESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 18:17,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 18:18,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,PMMG           ,,0061648691.00,0079987230.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 18:39,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,PMMG           ,,0060991498.00,0080059154.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 18:41,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,PMMG           ,,0061494460.00,0079936163.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 19:13,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061430813.00,0079638593.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 19:15,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061189790.00,0079683064.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 19:36,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORDESTE       ,PMMG           ,,0061224888.00,0080009997.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 20:11,ABALROAMENTO COM VITIMA                           ,  ,  ,               ,PMMG           ,,0060753216.00,0079084471.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
11/02/2015 20:53,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,BARREIRO       ,PMMG           ,,0060419007.00,0078788349.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/02/2015 04:37,ABALROAMENTO COM VITIMA                           ,  ,  ,NORTE          ,PMMG           ,,0060917528.00,0080470689.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
12/02/2015 05:50,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061161153.00,0079761352.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
